freq_invcm,wavlen_um,path_thermal_cm,path_thermal_mum,surface_emission_cm,surface_emission_umu,surface_reflected_cm,surface_reflected_mum,total_radiance_cm,total_radiance_mum,integral_cm,total_trans
172.0,58.14,6.95e-13,2.05e-12,4.63e-06,1.37e-05,0.0,0.0,4.63e-06,1.37e-05,0.000303,1.0
174.0,57.471,3.68e-12,1.11e-11,4.71e-06,1.43e-05,0.0,0.0,4.71e-06,1.43e-05,0.000313,1.0
176.0,56.818,3.77e-12,1.17e-11,4.79e-06,1.48e-05,0.0,0.0,4.79e-06,1.48e-05,0.000322,1.0
178.0,56.18,8.16e-13,2.59e-12,4.87e-06,1.54e-05,0.0,0.0,4.87e-06,1.54e-05,0.000332,1.0
180.0,55.556,0.0,0.0,4.96e-06,1.61e-05,0.0,0.0,4.96e-06,1.61e-05,0.000342,1.0
182.0,54.945,1.73e-13,5.73e-13,5.04e-06,1.67e-05,0.0,0.0,5.04e-06,1.67e-05,0.000352,1.0
184.0,54.348,1.22e-12,4.14e-12,5.12e-06,1.73e-05,0.0,0.0,5.12e-06,1.73e-05,0.000362,1.0
186.0,53.763,2.53e-12,8.77e-12,5.21e-06,1.8e-05,0.0,0.0,5.21e-06,1.8e-05,0.000373,1.0
188.0,53.191,1.31e-12,4.63e-12,5.29e-06,1.87e-05,0.0,0.0,5.29e-06,1.87e-05,0.000383,1.0
190.0,52.632,1.79e-13,6.45e-13,5.37e-06,1.94e-05,0.0,0.0,5.37e-06,1.94e-05,0.000394,1.0
192.0,52.083,0.0,0.0,5.46e-06,2.01e-05,0.0,0.0,5.46e-06,2.01e-05,0.000405,1.0
194.0,51.546,1.51e-13,5.68e-13,5.54e-06,2.09e-05,0.0,0.0,5.54e-06,2.09e-05,0.000416,1.0
196.0,51.02,7.64e-13,2.93e-12,5.62e-06,2.16e-05,0.0,0.0,5.62e-06,2.16e-05,0.000427,1.0
198.0,50.505,7.68e-13,3.01e-12,5.71e-06,2.24e-05,0.0,0.0,5.71e-06,2.24e-05,0.000439,1.0
200.0,50.0,1.55e-13,6.22e-13,5.79e-06,2.32e-05,0.0,0.0,5.79e-06,2.32e-05,0.00045,1.0
202.0,49.505,0.0,0.0,5.88e-06,2.4e-05,0.0,0.0,5.88e-06,2.4e-05,0.000462,1.0
204.0,49.02,4.08e-14,1.7e-13,5.96e-06,2.48e-05,0.0,0.0,5.96e-06,2.48e-05,0.000474,1.0
206.0,48.544,1.23e-13,5.2e-13,6.04e-06,2.56e-05,0.0,0.0,6.04e-06,2.56e-05,0.000486,1.0
208.0,48.077,3.33e-13,1.44e-12,6.13e-06,2.65e-05,0.0,0.0,6.13e-06,2.65e-05,0.000498,1.0
210.0,47.619,3.76e-13,1.66e-12,6.21e-06,2.74e-05,0.0,0.0,6.21e-06,2.74e-05,0.000511,1.0
212.0,47.17,4.2e-14,1.89e-13,6.29e-06,2.83e-05,0.0,0.0,6.29e-06,2.83e-05,0.000523,1.0
214.0,46.729,0.0,0.0,6.38e-06,2.92e-05,0.0,0.0,6.38e-06,2.92e-05,0.000536,1.0
216.0,46.296,0.0,0.0,6.46e-06,3.01e-05,0.0,0.0,6.46e-06,3.01e-05,0.000549,1.0
218.0,45.872,4.48e-14,2.13e-13,6.54e-06,3.11e-05,0.0,0.0,6.54e-06,3.11e-05,0.000562,1.0
220.0,45.455,1.34e-13,6.5e-13,6.63e-06,3.21e-05,0.0,0.0,6.63e-06,3.21e-05,0.000575,1.0
222.0,45.045,4.48e-14,2.21e-13,6.71e-06,3.31e-05,0.0,0.0,6.71e-06,3.31e-05,0.000589,1.0
224.0,44.643,0.0,0.0,6.79e-06,3.41e-05,0.0,0.0,6.79e-06,3.41e-05,0.000602,1.0
226.0,44.248,0.0,0.0,6.88e-06,3.51e-05,0.0,0.0,6.88e-06,3.51e-05,0.000616,1.0
228.0,43.86,0.0,0.0,6.96e-06,3.62e-05,0.0,0.0,6.96e-06,3.62e-05,0.00063,1.0
230.0,43.478,0.0,0.0,7.04e-06,3.72e-05,0.0,0.0,7.04e-06,3.72e-05,0.000644,1.0
232.0,43.103,0.0,0.0,7.12e-06,3.83e-05,0.0,0.0,7.12e-06,3.83e-05,0.000658,1.0
234.0,42.735,0.0,0.0,7.21e-06,3.95e-05,0.0,0.0,7.21e-06,3.95e-05,0.000673,1.0
236.0,42.373,0.0,0.0,7.29e-06,4.06e-05,0.0,0.0,7.29e-06,4.06e-05,0.000687,1.0
238.0,42.017,0.0,0.0,7.37e-06,4.17e-05,0.0,0.0,7.37e-06,4.17e-05,0.000702,1.0
240.0,41.667,0.0,0.0,7.45e-06,4.29e-05,0.0,0.0,7.45e-06,4.29e-05,0.000717,1.0
242.0,41.322,0.0,0.0,7.53e-06,4.41e-05,0.0,0.0,7.53e-06,4.41e-05,0.000732,1.0
244.0,40.984,0.0,0.0,7.62e-06,4.53e-05,0.0,0.0,7.62e-06,4.53e-05,0.000747,1.0
246.0,40.65,0.0,0.0,7.7e-06,4.66e-05,0.0,0.0,7.7e-06,4.66e-05,0.000763,1.0
248.0,40.323,0.0,0.0,7.78e-06,4.78e-05,0.0,0.0,7.78e-06,4.78e-05,0.000778,1.0
250.0,40.0,0.0,0.0,7.86e-06,4.91e-05,0.0,0.0,7.86e-06,4.91e-05,0.000794,1.0
252.0,39.683,0.0,0.0,7.94e-06,5.04e-05,0.0,0.0,7.94e-06,5.04e-05,0.00081,1.0
254.0,39.37,0.0,0.0,8.02e-06,5.17e-05,0.0,0.0,8.02e-06,5.17e-05,0.000826,1.0
256.0,39.063,0.0,0.0,8.1e-06,5.31e-05,0.0,0.0,8.1e-06,5.31e-05,0.000842,1.0
258.0,38.76,0.0,0.0,8.18e-06,5.44e-05,0.0,0.0,8.18e-06,5.44e-05,0.000858,1.0
260.0,38.462,0.0,0.0,8.26e-06,5.58e-05,0.0,0.0,8.26e-06,5.58e-05,0.000875,1.0
262.0,38.168,0.0,0.0,8.34e-06,5.72e-05,0.0,0.0,8.34e-06,5.72e-05,0.000892,1.0
264.0,37.879,0.0,0.0,8.42e-06,5.87e-05,0.0,0.0,8.42e-06,5.87e-05,0.000908,1.0
266.0,37.594,0.0,0.0,8.49e-06,6.01e-05,0.0,0.0,8.49e-06,6.01e-05,0.000925,1.0
268.0,37.313,0.0,0.0,8.57e-06,6.16e-05,0.0,0.0,8.57e-06,6.16e-05,0.000943,1.0
270.0,37.037,0.0,0.0,8.65e-06,6.31e-05,0.0,0.0,8.65e-06,6.31e-05,0.00096,1.0
272.0,36.765,0.0,0.0,8.73e-06,6.46e-05,0.0,0.0,8.73e-06,6.46e-05,0.000977,1.0
274.0,36.496,0.0,0.0,8.81e-06,6.61e-05,0.0,0.0,8.81e-06,6.61e-05,0.000995,1.0
276.0,36.232,0.0,0.0,8.88e-06,6.77e-05,0.0,0.0,8.88e-06,6.77e-05,0.00101,1.0
278.0,35.971,0.0,0.0,8.96e-06,6.92e-05,0.0,0.0,8.96e-06,6.92e-05,0.00103,1.0
280.0,35.714,0.0,0.0,9.04e-06,7.08e-05,0.0,0.0,9.04e-06,7.08e-05,0.00105,1.0
282.0,35.461,0.0,0.0,9.11e-06,7.25e-05,0.0,0.0,9.11e-06,7.25e-05,0.00107,1.0
284.0,35.211,0.0,0.0,9.19e-06,7.41e-05,0.0,0.0,9.19e-06,7.41e-05,0.00109,1.0
286.0,34.965,0.0,0.0,9.26e-06,7.58e-05,0.0,0.0,9.26e-06,7.58e-05,0.0011,1.0
288.0,34.722,0.0,0.0,9.34e-06,7.75e-05,0.0,0.0,9.34e-06,7.75e-05,0.00112,1.0
290.0,34.483,0.0,0.0,9.41e-06,7.92e-05,0.0,0.0,9.41e-06,7.92e-05,0.00114,1.0
292.0,34.247,0.0,0.0,9.49e-06,8.09e-05,0.0,0.0,9.49e-06,8.09e-05,0.00116,1.0
294.0,34.014,0.0,0.0,9.56e-06,8.26e-05,0.0,0.0,9.56e-06,8.26e-05,0.00118,1.0
296.0,33.784,0.0,0.0,9.64e-06,8.44e-05,0.0,0.0,9.64e-06,8.44e-05,0.0012,1.0
298.0,33.557,0.0,0.0,9.71e-06,8.62e-05,0.0,0.0,9.71e-06,8.62e-05,0.00122,1.0
300.0,33.333,0.0,0.0,9.78e-06,8.8e-05,0.0,0.0,9.78e-06,8.8e-05,0.00124,1.0
302.0,33.113,0.0,0.0,9.85e-06,8.99e-05,0.0,0.0,9.85e-06,8.99e-05,0.00126,1.0
304.0,32.895,0.0,0.0,9.93e-06,9.17e-05,0.0,0.0,9.93e-06,9.17e-05,0.00128,1.0
306.0,32.68,0.0,0.0,1e-05,9.36e-05,0.0,0.0,1e-05,9.36e-05,0.0013,1.0
308.0,32.468,0.0,0.0,1.01e-05,9.55e-05,0.0,0.0,1.01e-05,9.55e-05,0.00132,1.0
310.0,32.258,0.0,0.0,1.01e-05,9.74e-05,0.0,0.0,1.01e-05,9.74e-05,0.00134,1.0
312.0,32.051,0.0,0.0,1.02e-05,9.94e-05,0.0,0.0,1.02e-05,9.94e-05,0.00136,1.0
314.0,31.847,0.0,0.0,1.03e-05,0.000101,0.0,0.0,1.03e-05,0.000101,0.00138,1.0
316.0,31.646,0.0,0.0,1.03e-05,0.000103,0.0,0.0,1.03e-05,0.000103,0.0014,1.0
318.0,31.447,0.0,0.0,1.04e-05,0.000105,0.0,0.0,1.04e-05,0.000105,0.00142,1.0
320.0,31.25,0.0,0.0,1.05e-05,0.000107,0.0,0.0,1.05e-05,0.000107,0.00144,1.0
322.0,31.056,0.0,0.0,1.06e-05,0.000109,0.0,0.0,1.06e-05,0.000109,0.00146,1.0
324.0,30.864,0.0,0.0,1.06e-05,0.000112,0.0,0.0,1.06e-05,0.000112,0.00148,1.0
326.0,30.675,0.0,0.0,1.07e-05,0.000114,0.0,0.0,1.07e-05,0.000114,0.0015,1.0
328.0,30.488,0.0,0.0,1.08e-05,0.000116,0.0,0.0,1.08e-05,0.000116,0.00153,1.0
330.0,30.303,0.0,0.0,1.08e-05,0.000118,0.0,0.0,1.08e-05,0.000118,0.00155,1.0
332.0,30.12,0.0,0.0,1.09e-05,0.00012,0.0,0.0,1.09e-05,0.00012,0.00157,1.0
334.0,29.94,0.0,0.0,1.1e-05,0.000122,0.0,0.0,1.1e-05,0.000122,0.00159,1.0
336.0,29.762,0.0,0.0,1.1e-05,0.000124,0.0,0.0,1.1e-05,0.000124,0.00161,1.0
338.0,29.586,0.0,0.0,1.11e-05,0.000127,0.0,0.0,1.11e-05,0.000127,0.00164,1.0
340.0,29.412,0.0,0.0,1.11e-05,0.000129,0.0,0.0,1.11e-05,0.000129,0.00166,1.0
342.0,29.24,0.0,0.0,1.12e-05,0.000131,0.0,0.0,1.12e-05,0.000131,0.00168,1.0
344.0,29.07,0.0,0.0,1.13e-05,0.000133,0.0,0.0,1.13e-05,0.000133,0.0017,1.0
346.0,28.902,0.0,0.0,1.13e-05,0.000136,0.0,0.0,1.13e-05,0.000136,0.00173,1.0
348.0,28.736,0.0,0.0,1.14e-05,0.000138,0.0,0.0,1.14e-05,0.000138,0.00175,1.0
350.0,28.571,0.0,0.0,1.15e-05,0.00014,0.0,0.0,1.15e-05,0.00014,0.00177,1.0
352.0,28.409,0.0,0.0,1.15e-05,0.000143,0.0,0.0,1.15e-05,0.000143,0.00179,1.0
354.0,28.249,0.0,0.0,1.16e-05,0.000145,0.0,0.0,1.16e-05,0.000145,0.00182,1.0
356.0,28.09,0.0,0.0,1.16e-05,0.000148,0.0,0.0,1.16e-05,0.000148,0.00184,1.0
358.0,27.933,0.0,0.0,1.17e-05,0.00015,0.0,0.0,1.17e-05,0.00015,0.00186,1.0
360.0,27.778,0.0,0.0,1.18e-05,0.000152,0.0,0.0,1.18e-05,0.000152,0.00189,1.0
362.0,27.624,0.0,0.0,1.18e-05,0.000155,0.0,0.0,1.18e-05,0.000155,0.00191,1.0
364.0,27.473,0.0,0.0,1.19e-05,0.000157,0.0,0.0,1.19e-05,0.000157,0.00194,1.0
366.0,27.322,0.0,0.0,1.19e-05,0.00016,0.0,0.0,1.19e-05,0.00016,0.00196,1.0
368.0,27.174,0.0,0.0,1.2e-05,0.000162,0.0,0.0,1.2e-05,0.000162,0.00198,1.0
370.0,27.027,0.0,0.0,1.2e-05,0.000165,0.0,0.0,1.2e-05,0.000165,0.00201,1.0
372.0,26.882,0.0,0.0,1.21e-05,0.000167,0.0,0.0,1.21e-05,0.000167,0.00203,1.0
374.0,26.738,0.0,0.0,1.22e-05,0.00017,0.0,0.0,1.22e-05,0.00017,0.00206,1.0
376.0,26.596,0.0,0.0,1.22e-05,0.000173,0.0,0.0,1.22e-05,0.000173,0.00208,1.0
378.0,26.455,0.0,0.0,1.23e-05,0.000175,0.0,0.0,1.23e-05,0.000175,0.0021,1.0
380.0,26.316,0.0,0.0,1.23e-05,0.000178,0.0,0.0,1.23e-05,0.000178,0.00213,1.0
382.0,26.178,0.0,0.0,1.24e-05,0.000181,0.0,0.0,1.24e-05,0.000181,0.00215,1.0
384.0,26.042,0.0,0.0,1.24e-05,0.000183,0.0,0.0,1.24e-05,0.000183,0.00218,1.0
386.0,25.907,0.0,0.0,1.25e-05,0.000186,0.0,0.0,1.25e-05,0.000186,0.0022,1.0
388.0,25.773,0.0,0.0,1.25e-05,0.000189,0.0,0.0,1.25e-05,0.000189,0.00223,1.0
390.0,25.641,0.0,0.0,1.26e-05,0.000191,0.0,0.0,1.26e-05,0.000191,0.00225,1.0
392.0,25.51,0.0,0.0,1.26e-05,0.000194,0.0,0.0,1.26e-05,0.000194,0.00228,1.0
394.0,25.381,0.0,0.0,1.27e-05,0.000197,0.0,0.0,1.27e-05,0.000197,0.0023,1.0
396.0,25.253,0.0,0.0,1.27e-05,0.0002,0.0,0.0,1.27e-05,0.0002,0.00233,1.0
398.0,25.126,0.0,0.0,1.28e-05,0.000202,0.0,0.0,1.28e-05,0.000202,0.00236,1.0
400.0,25.0,0.0,0.0,1.28e-05,0.000205,0.0,0.0,1.28e-05,0.000205,0.00238,1.0
402.0,24.876,0.0,0.0,1.29e-05,0.000208,0.0,0.0,1.29e-05,0.000208,0.00241,1.0
404.0,24.752,0.0,0.0,1.29e-05,0.000211,0.0,0.0,1.29e-05,0.000211,0.00243,1.0
406.0,24.631,0.0,0.0,1.3e-05,0.000214,0.0,0.0,1.3e-05,0.000214,0.00246,1.0
408.0,24.51,0.0,0.0,1.3e-05,0.000217,0.0,0.0,1.3e-05,0.000217,0.00248,1.0
410.0,24.39,0.0,0.0,1.31e-05,0.00022,0.0,0.0,1.31e-05,0.00022,0.00251,1.0
412.0,24.272,0.0,0.0,1.31e-05,0.000222,0.0,0.0,1.31e-05,0.000222,0.00254,1.0
414.0,24.155,0.0,0.0,1.32e-05,0.000225,0.0,0.0,1.32e-05,0.000225,0.00256,1.0
416.0,24.038,0.0,0.0,1.32e-05,0.000228,0.0,0.0,1.32e-05,0.000228,0.00259,1.0
418.0,23.923,0.0,0.0,1.32e-05,0.000231,0.0,0.0,1.32e-05,0.000231,0.00262,1.0
420.0,23.81,0.0,0.0,1.33e-05,0.000234,0.0,0.0,1.33e-05,0.000234,0.00264,1.0
422.0,23.697,0.0,0.0,1.33e-05,0.000237,0.0,0.0,1.33e-05,0.000237,0.00267,1.0
424.0,23.585,0.0,0.0,1.34e-05,0.00024,0.0,0.0,1.34e-05,0.00024,0.0027,1.0
426.0,23.474,0.0,0.0,1.34e-05,0.000243,0.0,0.0,1.34e-05,0.000243,0.00272,1.0
428.0,23.364,0.0,0.0,1.34e-05,0.000246,0.0,0.0,1.34e-05,0.000246,0.00275,1.0
430.0,23.256,0.0,0.0,1.35e-05,0.000249,0.0,0.0,1.35e-05,0.000249,0.00278,1.0
432.0,23.148,0.0,0.0,1.35e-05,0.000252,0.0,0.0,1.35e-05,0.000252,0.0028,1.0
434.0,23.041,0.0,0.0,1.36e-05,0.000256,0.0,0.0,1.36e-05,0.000256,0.00283,1.0
